Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2021-03-26 11:14:00-04:00,MSFT,233.50999450683594,233.50999450683594,233.6699981689453,233.41000366210938,233.47000122070312,76841
2021-03-26 11:16:00-04:00,AAPL,119.87999725341797,119.87999725341797,119.94999694824219,119.864501953125,119.864501953125,292994
2021-03-26 11:16:00-04:00,MSFT,233.7100067138672,233.7100067138672,233.8000030517578,233.50999450683594,233.50999450683594,65095
2021-03-26 11:18:00-04:00,AAPL,119.97859954833984,119.97859954833984,120.0,119.81629943847656,119.88970184326172,339341
2021-03-26 11:18:00-04:00,MSFT,233.6699981689453,233.6699981689453,233.8000030517578,233.5800018310547,233.72000122070312,69883
2021-03-26 11:20:00-04:00,AAPL,119.8499984741211,119.8499984741211,120.05000305175781,119.80999755859375,119.97000122070312,299573
2021-03-26 11:20:00-04:00,MSFT,233.5,233.5,233.77999877929688,233.39999389648438,233.6699981689453,88884
2021-03-26 11:22:00-04:00,AAPL,119.68499755859375,119.68499755859375,119.8550033569336,119.66999816894531,119.8550033569336,645786
2021-03-26 11:22:00-04:00,MSFT,233.1999969482422,233.1999969482422,233.50999450683594,233.19000244140625,233.50999450683594,102348
2021-03-26 11:24:00-04:00,AAPL,119.69000244140625,119.69000244140625,119.7300033569336,119.55000305175781,119.69000244140625,630203
2021-03-26 11:24:00-04:00,MSFT,233.07000732421875,233.07000732421875,233.2135009765625,233.03500366210938,233.2093048095703,77970
2021-03-26 11:26:00-04:00,AAPL,119.68000030517578,119.68000030517578,119.75,119.63999938964844,119.68789672851562,350063
2021-03-26 11:26:00-04:00,MSFT,232.99000549316406,232.99000549316406,233.1199951171875,232.94000244140625,233.05999755859375,72564
2021-03-26 11:28:00-04:00,AAPL,119.70999908447266,119.70999908447266,119.71499633789062,119.57499694824219,119.67009735107422,295539
2021-03-26 11:28:00-04:00,MSFT,233.11000061035156,233.11000061035156,233.11000061035156,232.77000427246094,233.0,82107
2021-03-26 11:30:00-04:00,AAPL,119.63500213623047,119.63500213623047,119.714599609375,119.61499786376953,119.70500183105469,287289
2021-03-26 11:30:00-04:00,MSFT,233.03500366210938,233.03500366210938,233.1999969482422,232.9600067138672,233.11500549316406,84392
2021-03-26 11:32:00-04:00,AAPL,119.69499969482422,119.69499969482422,119.73999786376953,119.4800033569336,119.62999725341797,685635
2021-03-26 11:32:00-04:00,MSFT,233.26010131835938,233.26010131835938,233.3300018310547,232.89999389648438,233.02000427246094,86242
2021-03-26 11:34:00-04:00,AAPL,119.7249984741211,119.7249984741211,119.79000091552734,119.68000030517578,119.69999694824219,404964
2021-03-26 11:34:00-04:00,MSFT,233.44000244140625,233.44000244140625,233.55999755859375,233.22500610351562,233.27000427246094,91631
2021-03-26 11:36:00-04:00,AAPL,119.87000274658203,119.87000274658203,119.91500091552734,119.70500183105469,119.7300033569336,338504
2021-03-26 11:36:00-04:00,MSFT,233.72000122070312,233.72000122070312,233.75999450683594,233.4499969482422,233.4499969482422,116446
2021-03-26 11:38:00-04:00,AAPL,119.91339874267578,119.91339874267578,119.95700073242188,119.81999969482422,119.875,329848
2021-03-26 11:38:00-04:00,MSFT,234.0399932861328,234.0399932861328,234.0500030517578,233.70010375976562,233.72000122070312,122731
2021-03-26 11:40:00-04:00,AAPL,119.92500305175781,119.92500305175781,119.98999786376953,119.91500091552734,119.91999816894531,228958
2021-03-26 11:40:00-04:00,MSFT,233.77999877929688,233.77999877929688,234.0800018310547,233.77000427246094,234.0500030517578,133592
2021-03-26 11:42:00-04:00,AAPL,119.98999786376953,119.98999786376953,120.02999877929688,119.93000030517578,119.93000030517578,261360
2021-03-26 11:42:00-04:00,MSFT,233.9499969482422,233.9499969482422,234.00999450683594,233.77999877929688,233.77999877929688,57069
2021-03-26 11:44:00-04:00,AAPL,120.18000030517578,120.18000030517578,120.19000244140625,119.95999908447266,119.98989868164062,396832
2021-03-26 11:44:00-04:00,MSFT,234.4600067138672,234.4600067138672,234.47000122070312,233.9499969482422,233.9499969482422,124594
2021-03-26 11:46:00-04:00,AAPL,120.12999725341797,120.12999725341797,120.30000305175781,120.0999984741211,120.18499755859375,588836
2021-03-26 11:46:00-04:00,MSFT,234.25,234.25,234.49000549316406,234.13999938964844,234.4499969482422,125190
2021-03-26 11:48:00-04:00,AAPL,120.16000366210938,120.16000366210938,120.19000244140625,120.10639953613281,120.1500015258789,222213
2021-03-26 11:48:00-04:00,MSFT,234.35000610351562,234.35000610351562,234.35000610351562,234.1501007080078,234.25,51242
2021-03-26 11:50:00-04:00,AAPL,120.33499908447266,120.33499908447266,120.34500122070312,120.16000366210938,120.16000366210938,347438
2021-03-26 11:50:00-04:00,MSFT,234.4499969482422,234.4499969482422,234.4499969482422,234.2550048828125,234.38999938964844,54140
2021-03-26 11:52:00-04:00,AAPL,120.36000061035156,120.36000061035156,120.41999816894531,120.2699966430664,120.33999633789062,396757
2021-03-26 11:52:00-04:00,MSFT,234.7100067138672,234.7100067138672,234.7899932861328,234.42840576171875,234.4499969482422,119179
2021-03-26 11:54:00-04:00,AAPL,120.33999633789062,120.33999633789062,120.42500305175781,120.33999633789062,120.36170196533203,251265
2021-03-26 11:54:00-04:00,MSFT,234.66000366210938,234.66000366210938,234.8000030517578,234.66000366210938,234.70730590820312,76763
2021-03-26 11:56:00-04:00,AAPL,120.38999938964844,120.38999938964844,120.40499877929688,120.2699966430664,120.33000183105469,259714
2021-03-26 11:56:00-04:00,MSFT,234.80999755859375,234.80999755859375,234.8699951171875,234.55999755859375,234.63999938964844,74797
2021-03-26 11:58:00-04:00,AAPL,120.44999694824219,120.44999694824219,120.44999694824219,120.26000213623047,120.4000015258789,427763
2021-03-26 11:58:00-04:00,MSFT,234.99000549316406,234.99000549316406,234.99000549316406,234.52999877929688,234.82000732421875,119809
2021-03-26 12:00:00-04:00,AAPL,120.34989929199219,120.34989929199219,120.51000213623047,120.30999755859375,120.44499969482422,383616
2021-03-26 12:00:00-04:00,MSFT,234.82000732421875,234.82000732421875,235.17999267578125,234.77999877929688,234.99000549316406,137554
2021-03-26 12:02:00-04:00,AAPL,120.24500274658203,120.24500274658203,120.37000274658203,120.18000030517578,120.34989929199219,475226
2021-03-26 12:02:00-04:00,MSFT,234.6300048828125,234.6300048828125,234.83999633789062,234.47000122070312,234.77000427246094,96108
2021-03-26 12:04:00-04:00,AAPL,120.20999908447266,120.20999908447266,120.30500030517578,120.19999694824219,120.25,223886
2021-03-26 12:04:00-04:00,MSFT,234.41600036621094,234.41600036621094,234.66000366210938,234.41000366210938,234.635498046875,194320
2021-03-26 12:06:00-04:00,AAPL,120.20159912109375,120.20159912109375,120.24500274658203,120.13999938964844,120.20999908447266,263495
2021-03-26 12:06:00-04:00,MSFT,234.49000549316406,234.49000549316406,234.49000549316406,234.3300018310547,234.41000366210938,63332
2021-03-26 12:08:00-04:00,AAPL,120.16000366210938,120.16000366210938,120.23999786376953,120.12000274658203,120.20999908447266,307238
2021-03-26 12:08:00-04:00,MSFT,234.5500030517578,234.5500030517578,234.69000244140625,234.36000061035156,234.50999450683594,93925
2021-03-26 12:10:00-04:00,AAPL,120.23999786376953,120.23999786376953,120.30999755859375,120.16000366210938,120.16000366210938,249491
2021-03-26 12:10:00-04:00,MSFT,234.50999450683594,234.50999450683594,234.72000122070312,234.50999450683594,234.52999877929688,65644
2021-03-26 12:12:00-04:00,AAPL,120.2699966430664,120.2699966430664,120.2969970703125,120.16999816894531,120.2300033569336,196950
2021-03-26 12:12:00-04:00,MSFT,234.61000061035156,234.61000061035156,234.72000122070312,234.44090270996094,234.5,61096
2021-03-26 12:14:00-04:00,AAPL,120.31500244140625,120.31500244140625,120.3499984741211,120.2699966430664,120.27269744873047,198025
2021-03-26 12:14:00-04:00,MSFT,234.7100067138672,234.7100067138672,234.75999450683594,234.58999633789062,234.6156005859375,78315
2021-03-26 12:16:00-04:00,AAPL,120.23870086669922,120.23870086669922,120.33999633789062,120.11000061035156,120.31999969482422,272645
2021-03-26 12:16:00-04:00,MSFT,234.47000122070312,234.47000122070312,234.75,234.30999755859375,234.72999572753906,77846
2021-03-26 12:18:00-04:00,AAPL,120.16999816894531,120.16999816894531,120.2699966430664,120.16000366210938,120.2300033569336,166514
2021-03-26 12:18:00-04:00,MSFT,234.4199981689453,234.4199981689453,234.57000732421875,234.38999938964844,234.4499969482422,63073
2021-03-26 12:20:00-04:00,AAPL,120.11699676513672,120.11699676513672,120.22899627685547,120.05000305175781,120.1729965209961,289779
2021-03-26 12:20:00-04:00,MSFT,234.22000122070312,234.22000122070312,234.4199981689453,234.0399932861328,234.4199981689453,64488
2021-03-26 12:22:00-04:00,AAPL,120.04000091552734,120.04000091552734,120.12000274658203,120.03990173339844,120.11150360107422,267629
2021-03-26 12:22:00-04:00,MSFT,234.0399932861328,234.0399932861328,234.24000549316406,234.02000427246094,234.21929931640625,54202
2021-03-26 12:24:00-04:00,AAPL,120.16999816894531,120.16999816894531,120.20999908447266,120.02999877929688,120.04000091552734,226634
2021-03-26 12:24:00-04:00,MSFT,234.3800048828125,234.3800048828125,234.38999938964844,234.00999450683594,234.02000427246094,59844
2021-03-26 12:26:00-04:00,AAPL,120.16999816894531,120.16999816894531,120.2073974609375,120.125,120.1500015258789,202388
2021-03-26 12:26:00-04:00,MSFT,234.4499969482422,234.4499969482422,234.52000427246094,234.27999877929688,234.3699951171875,39651
2021-03-26 12:28:00-04:00,AAPL,120.2249984741211,120.2249984741211,120.29000091552734,120.16000366210938,120.16999816894531,260208
2021-03-26 12:28:00-04:00,MSFT,234.32000732421875,234.32000732421875,234.5399932861328,234.30999755859375,234.44000244140625,42042
2021-03-26 12:30:00-04:00,AAPL,120.20500183105469,120.20500183105469,120.25,120.16500091552734,120.2300033569336,169933
2021-03-26 12:30:00-04:00,MSFT,234.13499450683594,234.13499450683594,234.34249877929688,234.07000732421875,234.3350067138672,47094
2021-03-26 12:32:00-04:00,AAPL,120.2750015258789,120.2750015258789,120.33999633789062,120.19000244140625,120.20999908447266,258806
2021-03-26 12:32:00-04:00,MSFT,234.35000610351562,234.35000610351562,234.4250030517578,234.16000366210938,234.19000244140625,28491
2021-03-26 12:34:00-04:00,AAPL,120.37460327148438,120.37460327148438,120.41000366210938,120.26000213623047,120.2699966430664,268444
2021-03-26 12:34:00-04:00,MSFT,234.6199951171875,234.6199951171875,234.64999389648438,234.3563995361328,234.36639404296875,49047
2021-03-26 12:36:00-04:00,AAPL,120.38999938964844,120.38999938964844,120.44999694824219,120.3499984741211,120.37000274658203,396726
2021-03-26 12:36:00-04:00,MSFT,234.67999267578125,234.67999267578125,234.77000427246094,234.60000610351562,234.6282958984375,49005
2021-03-26 12:38:00-04:00,AAPL,120.4000015258789,120.4000015258789,120.45999908447266,120.37000274658203,120.4000015258789,289877
2021-03-26 12:38:00-04:00,MSFT,234.8209991455078,234.8209991455078,234.8699951171875,234.64999389648438,234.6699981689453,55505
2021-03-26 12:40:00-04:00,AAPL,120.35099792480469,120.35099792480469,120.41000366210938,120.32499694824219,120.40010070800781,248240
2021-03-26 12:40:00-04:00,MSFT,234.66000366210938,234.66000366210938,234.8300018310547,234.52000427246094,234.82000732421875,56188
2021-03-26 12:42:00-04:00,AAPL,120.375,120.375,120.43000030517578,120.33999633789062,120.3499984741211,201623
2021-03-26 12:42:00-04:00,MSFT,234.70159912109375,234.70159912109375,234.75999450683594,234.61000061035156,234.66000366210938,46393
2021-03-26 12:44:00-04:00,AAPL,120.33999633789062,120.33999633789062,120.43000030517578,120.33999633789062,120.37999725341797,250971
2021-03-26 12:44:00-04:00,MSFT,234.57000732421875,234.57000732421875,234.7552947998047,234.57000732421875,234.6999969482422,69056
2021-03-26 12:46:00-04:00,AAPL,120.54000091552734,120.54000091552734,120.54000091552734,120.25,120.33000183105469,428455
2021-03-26 12:46:00-04:00,MSFT,234.85000610351562,234.85000610351562,234.85000610351562,234.41000366210938,234.5500030517578,81568
2021-03-26 12:48:00-04:00,AAPL,120.72000122070312,120.72000122070312,120.7300033569336,120.5199966430664,120.55000305175781,387666
2021-03-26 12:48:00-04:00,MSFT,235.0800018310547,235.0800018310547,235.11000061035156,234.82000732421875,234.85000610351562,84115
2021-03-26 12:50:00-04:00,AAPL,120.62999725341797,120.62999725341797,120.7300033569336,120.60040283203125,120.71499633789062,448439
2021-03-26 12:50:00-04:00,MSFT,234.97999572753906,234.97999572753906,235.10000610351562,234.8699951171875,235.05999755859375,63463
2021-03-26 12:52:00-04:00,AAPL,120.58999633789062,120.58999633789062,120.66000366210938,120.5250015258789,120.625,348852
2021-03-26 12:52:00-04:00,MSFT,234.85000610351562,234.85000610351562,235.0800018310547,234.7899932861328,234.97799682617188,71351
2021-03-26 12:54:00-04:00,AAPL,120.51000213623047,120.51000213623047,120.63999938964844,120.5,120.58999633789062,263578
2021-03-26 12:54:00-04:00,MSFT,235.00999450683594,235.00999450683594,235.08999633789062,234.8249969482422,234.83999633789062,69241
2021-03-26 12:56:00-04:00,AAPL,120.41000366210938,120.41000366210938,120.54499816894531,120.40499877929688,120.50499725341797,310810
2021-03-26 12:56:00-04:00,MSFT,234.7899932861328,234.7899932861328,235.04989624023438,234.75,235.0,62718
2021-03-26 12:58:00-04:00,AAPL,120.44999694824219,120.44999694824219,120.48500061035156,120.38500213623047,120.40989685058594,273213
2021-03-26 12:58:00-04:00,MSFT,234.8000030517578,234.8000030517578,234.88999938964844,234.67010498046875,234.78489685058594,56937
2021-03-26 13:00:00-04:00,AAPL,120.41000366210938,120.41000366210938,120.55999755859375,120.41000366210938,120.44999694824219,190692
2021-03-26 13:00:00-04:00,MSFT,234.80999755859375,234.80999755859375,234.97000122070312,234.77000427246094,234.8000030517578,71562
2021-03-26 13:02:00-04:00,AAPL,120.39009857177734,120.39009857177734,120.44000244140625,120.36000061035156,120.41999816894531,200517
2021-03-26 13:02:00-04:00,MSFT,234.9499969482422,234.9499969482422,234.97999572753906,234.7899932861328,234.8000030517578,52369
2021-03-26 13:04:00-04:00,AAPL,120.375,120.375,120.43000030517578,120.31999969482422,120.3949966430664,244281
2021-03-26 13:04:00-04:00,MSFT,234.99000549316406,234.99000549316406,235.00999450683594,234.86000061035156,234.9499969482422,48598
2021-03-26 13:06:00-04:00,AAPL,120.34500122070312,120.34500122070312,120.4000015258789,120.33999633789062,120.37999725341797,143166
